# 
# 05/11/2026 01:18:06
# The parameters defined in the project are:
# ,P1 - Force X Component [N],P3 - Force Z Component [N],P29 - Mass [kg],P30 - K factor,P31 - Angle [degree],P4 - Equivalent Stress Maximum [MPa],P5 - Equivalent Stress Average [MPa],P6 - Maximum Principal Stress Maximum [MPa],P7 - Maximum Principal Stress Minimum [MPa],P8 - Maximum Principal Stress Average [MPa],P9 - Equivalent Stress Minimum [MPa],P16 - Total Deformation Maximum [mm],P26 - Safety Factor (neck) Minimum,P27 - Safety Factor (STEM 2) Minimum,P28 - Safety Factor (STEM 1) Minimum
# 
# The following header line defines the name of the columns by reference to the parameters.
Name,P1,P3,P29,P30,P31,P4,P5,P6,P7,P8,P9,P16,P26,P27,P28
DP 223,5216.92,919.88,90,6,10,1509.3875940298292,30.281342856165335,1608.2722767418354,-418.10014109204064,14.192995600167167,2.0397531056715488E-09,2.0862700236623555,0.54790433104862024,1.3409484092990562,0.586801572424722
DP 224,4977.93,1811.82,90,6,20,1330.0654394492169,26.300076695613164,1358.8056128894264,-374.629805274263,11.80511736948835,1.4325386728452821E-09,1.7383845527744501,0.62177391838890472,1.9090051851241983,0.66642058733060039
DP 225,1962,0,100,2,0,608.46354615740859,12.390894202305745,669.95273671490543,-166.10717311531005,6.003587363293045,1.3819552092706788E-09,0.8781449362546887,1.3591611284237171,2.855835395449525,1.4547610423849333
DP 226,1932.19,340.7,100,2,10,559.03121514676354,11.215285329821524,595.65482235082527,-154.85159156331642,5.2566501426659356,1.2388385040367437E-09,0.77269043867034293,1.4793449410206654,3.6205765730847994,1.5843677681657853
DP 227,1843.68,671.04,100,2,20,492.61804453364959,9.7407951433416038,503.26292920211688,-138.75208359077908,4.3722805373564091,5.60710191231712E-10,0.64384829240248509,1.678785438691963,5.1542797590709846,1.7993311002339349
DP 228,2452.5,0,100,2.5,0,760.57942680692611,15.488617757991785,837.44091588902893,-207.63396772144975,7.50448420151816,1.7075727409895722E-09,1.0976811994019811,1.0873289111591167,2.2846683286833072,1.163808795530668
DP 229,2415.24,425.87,100,2.5,10,698.79039011521843,14.019136620740376,744.57032895124132,-193.56483255424629,6.5708297858753966,1.5483150144742545E-09,0.96586554737015784,1.1834736305741729,2.8964490905034079,1.2674917401260379
DP 230,2304.6,838.8,100,2.5,20,615.7725643978041,12.17599392853565,629.07866387037586,-173.44010060694882,5.4653506774857181,7.28684269300617E-10,0.80481037996263,1.34302833191142,4.1234238691767535,1.4394648749947481
DP 231,2943,0,100,3,0,912.69530323150968,18.586341316174266,1004.9290852621643,-249.16076279725962,9.0053810910497667,1.6358943442540893E-09,1.317217464450734,0.90610743483822576,1.9038902415180765,0.96984070630105734
DP 232,2898.29,511.05,100,3,10,838.548370857396,16.822959476666806,893.48395403685265,-232.27780075447814,7.8849904208005315,9.40004437515906E-10,1.15903787866154,0.98622813989181324,2.4137125752088595,1.0562432433695401
DP 233,2765.52,1006.57,100,3,20,738.92588271928059,14.611165590371053,754.89252222764446,-208.12785827495088,6.5584025722174744,8.8476961794056367E-10,0.96576975139590182,1.1191920858917579,3.4362101584468028,1.199556015475417
DP 234,3433.5,0,100,3.5,0,1064.81120651111,21.684064872850538,1172.4172728189367,-290.68756082751469,10.506277933572219,1.9441735531330866E-09,1.5367537275981702,0.77666350141983709,1.6319059605857638,0.83129202026664739
DP 235,3381.34,596.22,100,3.5,10,978.307556109729,19.626810775622271,1042.3994430626526,-270.991046458561,9.1991700519448756,1.3694943485257054E-09,1.3522129873613546,0.84533743487435742,2.0688908739582805,0.90535030687484574
DP 236,3226.43,1174.33,100,3.5,20,862.07732628273482,17.046301655928005,880.70482412510239,-242.81504207170426,7.6514423778449538,1.893795400628249E-09,1.1267273389580317,0.95931069613675168,2.9453355912401626,1.028194338236524
DP 237,3924,0,100,4,0,1216.9270923164938,24.781788404384805,1339.9054734277822,-332.21434630579267,12.007174727149923,2.6860222872845611E-09,1.7562898725093774,0.67958056421092239,1.4279176977247625,0.72738052119302532
DP 238,3864.39,681.4,100,4,10,1118.065539800853,22.430633656430469,1191.3130431610684,-309.70402363958732,10.513330754308159,1.3535432924298842E-09,1.5453853186525139,0.73967041337067152,1.8102824525542693,0.79218168806362144
DP 239,3687.35,1342.09,100,4,20,985.23183725671606,19.481500437640687,1006.5205594333141,-277.50305818641147,8.7445125107137862,2.350375387173467E-09,1.287689485830176,0.8393963417815471,2.577165010556564,0.89966949062382029
DP 240,2943,0,100,3,0,912.69530323150968,18.586341316371186,1004.9290852621643,-249.16076279725962,9.0053810843644548,1.6419843696623157E-09,1.317217464450734,0.90610743483822576,1.9038902415180765,0.96984070630155417
DP 241,2898.29,511.05,100,3,10,838.54836517082128,16.82295947705699,893.48395416066273,-232.27780203645031,7.8849904420249839,1.0883559868962906E-09,1.15903787866154,0.9862281465798709,2.4137125752778603,1.0562432433732163
DP 242,2765.52,1006.57,100,3,20,738.92588250931578,14.611165590613512,754.89252222764446,-208.12785827495088,6.5584025725952779,8.9833876634208483E-10,0.96576975139590182,1.1191920862097748,3.4362101584468028,1.199556015475417
DP 243,3433.5,0,100,3.5,0,1064.8111947504135,21.684064872473304,1172.4172728071724,-290.68756014305831,10.506277938522357,1.902527178837376E-09,1.5367537275981702,0.776663509997981,1.6319059605236244,0.83129201584566492
DP 244,3381.34,596.22,100,3.5,10,978.30755631599288,19.626810770566905,1042.3994430667244,-270.99104635518376,9.1991700546598363,1.1892052186873544E-09,1.3522129873613546,0.84533743469612865,2.0688908738568945,0.9053503068774591
DP 245,3226.43,1174.33,100,3.5,20,862.07730031883068,17.046301670704935,880.70482409528233,-242.81503747428403,7.6514423515643308,9.4912944692507337E-10,1.1267273389572339,0.95931072502911574,2.9453355013773068,1.0281943265844364
DP 246,3924,0,100,4,0,1216.9270788211106,24.781788424601654,1339.9054625846836,-332.21435222433604,12.007174789722258,2.1847214041551163E-09,1.7562898725102414,0.679580571747282,1.4279176974834238,0.7273805275796944
DP 247,3864.39,681.4,100,4,10,1118.0655390221898,22.430633658693104,1191.3130431590325,-309.70402363958732,10.513330744006975,1.3282022499512438E-09,1.5453853186525139,0.73967041388580612,1.8102824525542693,0.79218168806362144
DP 248,3687.35,1342.09,100,4,20,985.23183803582185,19.481500436622504,1006.5205594333141,-277.50305818678157,8.7445125089948252,2.4739007732506223E-09,1.287689485830176,0.83939634111776562,2.577165010556564,0.89966949062555412
DP 249,4414.5,0,100,4.5,0,1369.0429589107118,27.879511981791889,1507.3936475608446,-373.74114688402915,13.508071648273079,2.4508449489427678E-09,1.9758261375584181,0.60407162143254289,1.269260173178788,0.64656046599230022
DP 250,4347.43,766.57,100,4.5,10,1257.8215842523437,25.234421965082692,1340.2251541842827,-348.41642348084082,11.827479938950164,2.7874142424014367E-09,1.7385559860404987,0.65748593469365024,1.6091413572019178,0.70416267817258338
DP 251,4148.27,1509.85,100,4.5,20,1108.38635308707,21.916699217902803,1132.3362997826464,-312.19107798603017,9.8375826610644079,2.7784488818867043E-09,1.4486515148160646,0.74612972064898253,2.2908108513951491,0.79970581790529549
DP 252,4905,0,100,5,0,1521.1588395166712,30.977235523381655,1674.8818281832555,-415.26794257115756,15.008968482962642,2.7252090030399976E-09,2.1953623988050182,0.54366446061791207,1.142334172255524,0.58190440432559831
DP 253,4830.48,851.74,100,5,10,1397.5807940146851,28.038273179379246,1489.1406557126427,-387.12965102269203,13.141659473301115,1.5887568685467557E-09,1.931731094740762,0.59173680945082507,1.4482245436982673,0.63374586734480165
DP 254,4609.19,1677.61,100,5,20,1231.5408453340208,24.351898005121811,1258.152017514886,-346.87909948089037,10.930652808189871,2.7497390785031713E-09,1.6096135438019541,0.67151650157059906,2.0617280185144127,0.71973494956112627
DP 255,3924,0,100,4,0,1216.9270923164938,24.78178840413791,1339.9054734277822,-332.21434630579267,12.007174727079386,2.6859122746404426E-09,1.7562898725093774,0.67958056421092239,1.4279176977247625,0.72738052119302532
DP 256,3864.39,681.4,100,4,10,1118.0655398008234,22.430633656004048,1191.3130431610684,-309.70402360391972,10.513330756919281,1.3770761377436921E-09,1.5453853186525139,0.73967041337069128,1.8102824525542693,0.79218168806295453
DP 257,3687.35,1342.09,100,4,20,985.23180776625554,19.481500455112847,1006.5205687563506,-277.50305248167217,8.744512485604206,1.0534908177053886E-09,1.2876894858285803,0.83939636690678621,2.5771650391106573,0.899669481171176
DP 258,4414.5,0,100,4.5,0,1369.042958910376,27.879511983450463,1507.3936475608446,-373.74114685224771,13.508071643376759,2.4790546392924202E-09,1.9758261375585144,0.60407162143269111,1.2692601726699522,0.646560465992742
DP 259,4347.43,766.57,100,4.5,10,1257.8216041628152,25.234421899409035,1340.2251422637353,-348.41641023361177,11.827479854218383,1.5120154171885291E-09,1.738555986040945,0.6574859242860891,1.6091413552840863,0.7041626903343986
DP 260,4148.27,1509.85,100,4.5,20,1108.3863330101685,21.916699243280267,1132.3363017176412,-312.19108256748,9.8375826302024283,1.340099404187674E-09,1.4486515148144687,0.74612973416410133,2.2908108535838951,0.79970581195838752
DP 261,4905,0,100,5,0,1521.1588395166712,30.977235525043103,1674.8818281832555,-415.26794257115756,15.008968468439068,2.7465102077447658E-09,2.1953623988050182,0.54366446061791207,1.142334172255524,0.58190440432559831
DP 262,4830.48,851.74,100,5,10,1397.5807943621135,28.038273180748533,1489.1406557085709,-387.12965014916182,13.141659466669738,1.8625863693502149E-09,1.931731094740762,0.5917368093037233,1.4482245437479462,0.63374586761984653
DP 263,4609.19,1677.61,100,5,20,1231.5408453341131,24.351898004790282,1258.1520175107955,-346.87909948051805,10.930652811571374,2.673817617616766E-09,1.6096135438019541,0.67151650157054887,2.0617280185144127,0.7197349495600166
DP 264,5395.5,0,100,5.5,0,1673.2747423413216,34.074959073800464,1842.3700013854902,-456.79474723286603,16.50986533673208,3.016162837887027E-09,2.414898663853291,0.49424041316898393,1.0384855937917945,0.52900400848254081
DP 265,5313.53,936.92,100,5.5,10,1537.3387517032543,30.842096152974307,1638.0542785028854,-425.84264608702216,14.455820277315166,3.4067644240378149E-09,2.1249034260310262,0.53794259663574273,1.3165692436900263,0.57613263650988933
DP 266,5070.11,1845.37,100,5.5,20,1354.695369550109,26.787096787893102,1383.9677663868194,-381.56712125670083,12.023722950775175,3.4898346950314503E-09,1.7705756914102546,0.61046934874712444,1.8742968600932723,0.6543042953778011
DP 267,5886,0,100,6,0,1825.3906064643618,37.172682631684921,2009.8581705243287,-498.32152559451924,18.010762172649759,3.2624801774758679E-09,2.6344349289014679,0.4530537174187797,0.95194512075903825,0.48492035315052867
DP 268,5796.58,1022.09,100,6,10,1677.0978949004013,33.6459473713706,1786.9697579073757,-464.5558712736543,15.769999830672486,2.1363295692839906E-09,2.3180784162333152,0.49311373087682125,1.2068533534328536,0.5281212395123106
DP 269,5531.03,2013.13,100,6,20,1477.8498855739763,29.222295565267082,1509.7835048482066,-416.25514394428723,13.116793075065875,3.7679983250129877E-09,1.9315377189222411,0.559596754767014,1.7181044654336761,0.5997787879217128
